"Date","Time","Open","High","Low","Close","Volume"
11/09/2020,1017,121.2,121.5,121.14,121.5,477252
11/09/2020,1018,121.49,121.6,121.41,121.58,618364
11/09/2020,1019,121.58,121.67,121.54,121.66,398587
11/09/2020,1020,121.65,121.79,121.58,121.74,470893
11/09/2020,1021,121.74,121.75,121.61,121.63,348664
11/09/2020,1022,121.62,121.73,121.5,121.57,344533
11/09/2020,1023,121.56,121.59,121.33,121.38,382459
11/09/2020,1024,121.38,121.5,121.17,121.5,337128
11/09/2020,1025,121.5,121.68,121.49,121.66,350570
11/09/2020,1026,121.66,121.73,121.57,121.64,300142
11/09/2020,1027,121.65,121.73,121.37,121.43,368014
11/09/2020,1028,121.43,121.62,121.42,121.57,234839
11/09/2020,1029,121.59,121.66,121.48,121.61,287431
11/09/2020,1030,121.61,121.87,121.61,121.84,633768
11/09/2020,1031,121.84,121.94,121.84,121.91,387684
11/09/2020,1032,121.9,121.99,121.83,121.91,432055
11/09/2020,1033,121.9,121.9,121.73,121.73,271971
11/09/2020,1034,121.73,121.9,121.69,121.71,335613
11/09/2020,1035,121.73,121.73,121.55,121.55,301003
11/09/2020,1036,121.56,121.61,121.28,121.29,360739
11/09/2020,1037,121.3,121.35,121.13,121.25,372448
11/09/2020,1038,121.24,121.27,120.94,120.94,398455
11/09/2020,1039,120.94,121.16,120.84,121.15,285034
11/09/2020,1040,121.16,121.24,121.03,121.12,272082
11/09/2020,1041,121.12,121.32,121.09,121.19,302631
11/09/2020,1042,121.19,121.38,121.19,121.27,226458
11/09/2020,1043,121.26,121.4,121.21,121.26,231194
11/09/2020,1044,121.25,121.27,121.02,121.11,225477
11/09/2020,1045,121.11,121.16,120.88,120.94,339190
11/09/2020,1046,120.94,121.07,120.83,120.87,242664
11/09/2020,1047,120.87,120.9,120.64,120.66,343697
11/09/2020,1048,120.66,120.7,120.32,120.38,399408
11/09/2020,1049,120.37,120.39,120.08,120.15,409055
11/09/2020,1050,120.14,120.33,120.09,120.14,274690
11/09/2020,1051,120.14,120.32,120.07,120.28,281629
11/09/2020,1052,120.28,120.45,120.22,120.4,284943
11/09/2020,1053,120.4,120.59,120.35,120.56,222710
11/09/2020,1054,120.56,120.64,120.42,120.52,249687
11/09/2020,1055,120.52,120.52,120.14,120.21,307384
11/09/2020,1056,120.21,120.49,120.14,120.41,220873
11/09/2020,1057,120.41,120.71,120.38,120.41,360343
11/09/2020,1058,120.41,120.67,120.33,120.59,310555
11/09/2020,1059,120.6,120.72,120.56,120.63,229823
11/09/2020,1100,120.64,120.8,120.54,120.61,267953
11/09/2020,1101,120.61,120.66,120.3,120.31,251566
11/09/2020,1102,120.31,120.37,120.13,120.37,232463
11/09/2020,1103,120.36,120.36,120.17,120.27,227556
11/09/2020,1104,120.28,120.35,119.95,120.14,581570
11/09/2020,1105,120.14,120.2,119.93,119.93,415614
11/09/2020,1106,119.93,119.96,119.72,119.79,412791
11/09/2020,1107,119.8,119.86,119.77,119.8,239623
11/09/2020,1108,119.81,120.14,119.77,120.12,313405
11/09/2020,1109,120.13,120.56,120.11,120.48,464330
11/09/2020,1110,120.49,120.59,120.36,120.46,303059
11/09/2020,1111,120.46,120.62,120.38,120.45,250050
11/09/2020,1112,120.44,120.63,120.39,120.6,263124
11/09/2020,1113,120.61,120.67,120.5,120.63,269402
11/09/2020,1114,120.63,120.86,120.6,120.72,349743
11/09/2020,1115,120.71,120.95,120.54,120.92,287259
11/09/2020,1116,120.91,121.1,120.8,121.09,402778
11/09/2020,1117,121.08,121.11,120.96,121.05,292283
11/09/2020,1118,121.05,121.07,120.8,120.91,255748
11/09/2020,1119,120.91,121.19,120.68,121.16,398098
11/09/2020,1120,121.15,121.16,120.9,120.96,221462
11/09/2020,1121,120.98,121.01,120.81,120.98,200278
11/09/2020,1122,120.98,121.19,120.96,121.18,326999
11/09/2020,1123,121.19,121.27,121.13,121.13,337323
11/09/2020,1124,121.16,121.3,121.11,121.24,181926
11/09/2020,1125,121.23,121.34,121.19,121.28,265878
11/09/2020,1126,121.29,121.43,121.21,121.27,262571
11/09/2020,1127,121.26,121.36,121.21,121.36,181103
11/09/2020,1128,121.35,121.48,121.33,121.46,233626
11/09/2020,1129,121.46,121.57,121.42,121.57,387712
11/09/2020,1130,121.56,121.62,121.49,121.61,277699
11/09/2020,1131,121.6,121.68,121.45,121.46,239661
11/09/2020,1132,121.45,121.56,121.33,121.4,251827
11/09/2020,1133,121.42,121.54,121.38,121.45,180658
11/09/2020,1134,121.45,121.53,121.35,121.45,202969
11/09/2020,1135,121.45,121.53,121.33,121.38,207291
11/09/2020,1136,121.38,121.43,121.33,121.39,169140
11/09/2020,1137,121.38,121.57,121.38,121.49,225108
11/09/2020,1138,121.49,121.52,121.33,121.48,160484
11/09/2020,1139,121.49,121.5,121.36,121.37,115603
11/09/2020,1140,121.38,121.4,121.02,121.07,301271
11/09/2020,1141,121.09,121.2,120.93,121.15,296058
11/09/2020,1142,121.14,121.22,121.1,121.19,142142
11/09/2020,1143,121.19,121.29,121.1,121.18,167599
11/09/2020,1144,121.19,121.3,121.13,121.29,185285
11/09/2020,1145,121.3,121.4,121.22,121.28,190778
11/09/2020,1146,121.28,121.28,121.08,121.15,165575
11/09/2020,1147,121.16,121.19,120.96,120.98,183996
11/09/2020,1148,120.98,121.13,120.93,121.11,145571
11/09/2020,1149,121.11,121.13,120.84,120.85,145954
11/09/2020,1150,120.84,120.89,120.69,120.74,255793
11/09/2020,1151,120.74,120.8,120.61,120.71,219909
11/09/2020,1152,120.71,120.89,120.7,120.78,166809
11/09/2020,1153,120.81,121.03,120.8,121.01,244257
11/09/2020,1154,121.01,121.03,120.85,120.86,138844
11/09/2020,1155,120.85,120.91,120.7,120.81,169586
11/09/2020,1156,120.82,120.82,120.62,120.69,114913
11/09/2020,1157,120.68,120.79,120.64,120.76,148999
11/09/2020,1158,120.76,120.78,120.66,120.74,165029
11/09/2020,1159,120.75,120.75,120.55,120.56,171204
11/09/2020,1200,120.57,120.67,120.4,120.6,368511
11/09/2020,1201,120.61,120.7,120.51,120.52,231228
11/09/2020,1202,120.53,120.63,120.29,120.3,345367
11/09/2020,1203,120.29,120.43,120.28,120.4,178941
11/09/2020,1204,120.4,120.48,120.3,120.48,131061
11/09/2020,1205,120.48,120.53,120.33,120.35,219869
11/09/2020,1206,120.34,120.41,120.22,120.41,212515
11/09/2020,1207,120.41,120.71,120.4,120.68,288339
11/09/2020,1208,120.68,120.72,120.62,120.66,207242
11/09/2020,1209,120.66,120.8,120.6,120.6,225071
11/09/2020,1210,120.61,120.62,120.16,120.22,310478
11/09/2020,1211,120.21,120.37,120.19,120.3,266465
11/09/2020,1212,120.29,120.49,120.26,120.32,215622
11/09/2020,1213,120.33,120.41,120.24,120.38,123028
11/09/2020,1214,120.39,120.46,120.28,120.31,135889
11/09/2020,1215,120.32,120.34,120.15,120.16,227179
11/09/2020,1216,120.17,120.19,120,120.03,400591
11/09/2020,1217,120.02,120.2,120,120.19,204242
11/09/2020,1218,120.18,120.24,120.14,120.18,165675
11/09/2020,1219,120.18,120.25,120.13,120.18,134979
11/09/2020,1220,120.17,120.4,120.13,120.4,199951
11/09/2020,1221,120.4,120.59,120.4,120.53,274380
11/09/2020,1222,120.53,120.54,120.42,120.46,150005
11/09/2020,1223,120.46,120.63,120.44,120.62,125804
11/09/2020,1224,120.62,120.71,120.5,120.69,263699
11/09/2020,1225,120.68,120.82,120.65,120.8,217948
11/09/2020,1226,120.82,120.87,120.71,120.78,268475
11/09/2020,1227,120.77,120.78,120.57,120.59,183893
11/09/2020,1228,120.59,120.73,120.54,120.56,199453
11/09/2020,1229,120.56,120.67,120.55,120.65,126118
11/09/2020,1230,120.66,120.7,120.51,120.55,204837
11/09/2020,1231,120.54,120.63,120.47,120.57,194197
11/09/2020,1232,120.58,120.72,120.56,120.66,138319
11/09/2020,1233,120.65,120.89,120.64,120.88,185796
11/09/2020,1234,120.87,120.87,120.78,120.81,127841
11/09/2020,1235,120.79,120.79,120.65,120.73,120176
11/09/2020,1236,120.72,120.86,120.66,120.8,124507
11/09/2020,1237,120.81,120.83,120.73,120.81,115190
11/09/2020,1238,120.8,120.92,120.79,120.88,160266
11/09/2020,1239,120.88,120.95,120.85,120.87,159219
11/09/2020,1240,120.86,120.92,120.82,120.85,149824
11/09/2020,1241,120.86,120.93,120.75,120.87,176897
11/09/2020,1242,120.87,120.88,120.79,120.88,106405
11/09/2020,1243,120.88,120.93,120.73,120.78,180910
11/09/2020,1244,120.78,120.89,120.78,120.81,163726
11/09/2020,1245,120.81,120.9,120.77,120.9,132580
11/09/2020,1246,120.89,120.94,120.83,120.9,179379
11/09/2020,1247,120.89,120.9,120.7,120.73,152937
11/09/2020,1248,120.73,120.74,120.45,120.49,248020
11/09/2020,1249,120.49,120.59,120.46,120.59,251386
11/09/2020,1250,120.59,120.86,120.57,120.76,343793
11/09/2020,1251,120.75,120.79,120.7,120.74,159821
11/09/2020,1252,120.74,120.75,120.56,120.62,158556
11/09/2020,1253,120.63,120.7,120.56,120.56,157819
11/09/2020,1254,120.56,120.6,120.5,120.56,108138
11/09/2020,1255,120.56,120.61,120.47,120.56,156825
11/09/2020,1256,120.56,120.63,120.5,120.6,143807
11/09/2020,1257,120.6,120.7,120.57,120.67,194657
11/09/2020,1258,120.68,120.79,120.67,120.78,179931
11/09/2020,1259,120.76,120.87,120.75,120.81,255634
11/09/2020,1300,120.81,121,120.8,120.97,425068
11/09/2020,1301,120.98,120.99,120.9,120.94,174698
11/09/2020,1302,120.94,120.95,120.87,120.88,115096
11/09/2020,1303,120.89,120.91,120.81,120.81,147309
11/09/2020,1304,120.81,120.81,120.61,120.74,186741
11/09/2020,1305,120.73,120.84,120.7,120.77,128408
11/09/2020,1306,120.77,120.88,120.74,120.81,139850
11/09/2020,1307,120.82,120.9,120.78,120.82,140421
11/09/2020,1308,120.82,120.89,120.78,120.85,176577
11/09/2020,1309,120.84,120.85,120.73,120.83,168668
11/09/2020,1310,120.83,120.93,120.81,120.88,153025
11/09/2020,1311,120.88,120.92,120.84,120.89,100583
11/09/2020,1312,120.89,120.91,120.8,120.82,102330
11/09/2020,1313,120.82,120.85,120.68,120.78,144619
11/09/2020,1314,120.77,120.79,120.66,120.68,149676
11/09/2020,1315,120.69,120.69,120.45,120.49,241129
11/09/2020,1316,120.49,120.56,120.41,120.44,178676
11/09/2020,1317,120.44,120.5,120.36,120.4,253822
11/09/2020,1318,120.4,120.4,120.22,120.23,235312
11/09/2020,1319,120.23,120.37,120.21,120.27,198783
11/09/2020,1320,120.28,120.35,120.22,120.23,217651
11/09/2020,1321,120.24,120.39,120.17,120.34,276028
11/09/2020,1322,120.35,120.39,120.28,120.3,152376
11/09/2020,1323,120.3,120.33,120.2,120.32,114844
11/09/2020,1324,120.32,120.38,120.25,120.27,138342
11/09/2020,1325,120.27,120.32,120.17,120.18,183162
11/09/2020,1326,120.19,120.2,120.12,120.17,191698
11/09/2020,1327,120.17,120.19,120.1,120.13,139300
11/09/2020,1328,120.12,120.12,120.03,120.07,140879
11/09/2020,1329,120.07,120.11,120.04,120.06,158441
11/09/2020,1330,120.06,120.15,120.03,120.07,178156
11/09/2020,1331,120.07,120.1,119.96,119.98,294251
11/09/2020,1332,119.98,120.02,119.88,119.94,346014
11/09/2020,1333,119.94,120.03,119.9,119.95,219226
11/09/2020,1334,119.97,119.97,119.83,119.84,203178
11/09/2020,1335,119.83,119.92,119.8,119.92,170622
11/09/2020,1336,119.92,120.04,119.9,119.92,253211
11/09/2020,1337,119.91,119.95,119.85,119.92,126582
11/09/2020,1338,119.94,119.94,119.83,119.84,132491
11/09/2020,1339,119.85,120.03,119.84,119.98,190426
11/09/2020,1340,119.98,119.98,119.84,119.84,154339
11/09/2020,1341,119.83,119.96,119.72,119.93,280873
11/09/2020,1342,119.93,120,119.91,119.93,150290
11/09/2020,1343,119.93,119.93,119.85,119.86,117287
11/09/2020,1344,119.86,119.86,119.78,119.81,144380
11/09/2020,1345,119.82,119.95,119.81,119.83,159621
11/09/2020,1346,119.83,119.88,119.76,119.76,95200
11/09/2020,1347,119.77,119.93,119.75,119.9,123597
11/09/2020,1348,119.9,119.98,119.83,119.96,147725
11/09/2020,1349,119.95,119.97,119.83,119.95,126707
11/09/2020,1350,119.96,120.09,119.88,120.08,179079
11/09/2020,1351,120.08,120.1,120.01,120.01,149355
11/09/2020,1352,120.01,120.01,119.75,119.78,227227
11/09/2020,1353,119.78,119.82,119.7,119.75,187426
11/09/2020,1354,119.75,119.81,119.58,119.65,252762
11/09/2020,1355,119.65,119.66,119.38,119.47,389546
11/09/2020,1356,119.46,119.59,119.46,119.56,195326
11/09/2020,1357,119.56,119.58,119.47,119.57,184136
11/09/2020,1358,119.59,119.76,119.59,119.72,247267
11/09/2020,1359,119.72,119.8,119.6,119.64,155607
11/09/2020,1400,119.63,119.73,119.5,119.54,226910
11/09/2020,1401,119.55,119.65,119.5,119.62,174034
11/09/2020,1402,119.61,119.64,119.51,119.59,146590
11/09/2020,1403,119.59,119.68,119.55,119.64,147697
11/09/2020,1404,119.64,119.68,119.52,119.62,130287
11/09/2020,1405,119.6,119.64,119.53,119.59,126142
11/09/2020,1406,119.6,119.82,119.59,119.73,207220
11/09/2020,1407,119.73,119.75,119.55,119.62,122812
11/09/2020,1408,119.62,119.69,119.61,119.67,92417
11/09/2020,1409,119.67,119.71,119.57,119.59,101853
11/09/2020,1410,119.59,119.64,119.42,119.48,278811
11/09/2020,1411,119.47,119.5,119.39,119.39,186079
11/09/2020,1412,119.39,119.47,119.33,119.43,168948
11/09/2020,1413,119.43,119.51,119.39,119.39,132560
11/09/2020,1414,119.39,119.4,119.23,119.24,216569
11/09/2020,1415,119.25,119.27,119.15,119.16,267166
11/09/2020,1416,119.17,119.27,119.13,119.16,177067
11/09/2020,1417,119.16,119.27,119.12,119.21,168842
11/09/2020,1418,119.21,119.22,119.11,119.19,211539
11/09/2020,1419,119.19,119.27,119.12,119.13,143832
11/09/2020,1420,119.13,119.22,119.03,119.11,242652
11/09/2020,1421,119.11,119.12,118.93,118.98,479709
11/09/2020,1422,118.98,119.07,118.91,118.93,212966
11/09/2020,1423,118.94,119,118.87,118.89,217151
11/09/2020,1424,118.9,118.95,118.75,118.81,293334
11/09/2020,1425,118.81,118.9,118.64,118.87,354237
11/09/2020,1426,118.87,119.06,118.86,118.96,371106
11/09/2020,1427,118.96,119.07,118.92,118.92,200447
11/09/2020,1428,118.92,119.03,118.88,119.01,165724
11/09/2020,1429,119.01,119.01,118.91,118.93,141839
11/09/2020,1430,118.92,118.92,118.58,118.58,322187
11/09/2020,1431,118.58,118.66,118.54,118.64,265648
11/09/2020,1432,118.65,118.7,118.52,118.59,255692
11/09/2020,1433,118.59,118.77,118.58,118.68,241514
11/09/2020,1434,118.69,118.7,118.55,118.59,201833
11/09/2020,1435,118.59,118.86,118.54,118.84,306641
11/09/2020,1436,118.85,118.9,118.75,118.89,255601
11/09/2020,1437,118.89,118.9,118.73,118.79,187751
11/09/2020,1438,118.8,118.9,118.73,118.84,193795
11/09/2020,1439,118.84,118.85,118.75,118.81,159987
11/09/2020,1440,118.8,118.86,118.7,118.77,233770
11/09/2020,1441,118.77,118.87,118.71,118.81,156689
11/09/2020,1442,118.81,118.97,118.7,118.84,263390
11/09/2020,1443,118.83,119,118.81,118.98,330814
11/09/2020,1444,118.98,119.13,118.94,119.12,316062
11/09/2020,1445,119.12,119.13,119.03,119.06,231338
11/09/2020,1446,119.05,119.11,118.88,118.93,231821
11/09/2020,1447,118.93,119.02,118.92,119,138409
11/09/2020,1448,119,119.08,118.96,119.01,184968
11/09/2020,1449,119.01,119.11,118.91,118.94,196555
11/09/2020,1450,118.94,118.94,118.7,118.82,235914
11/09/2020,1451,118.82,118.85,118.58,118.64,197859
11/09/2020,1452,118.64,118.7,118.55,118.57,220050
11/09/2020,1453,118.56,118.58,118.2,118.23,631706
11/09/2020,1454,118.25,118.4,118.24,118.34,272470
11/09/2020,1455,118.35,118.53,118.34,118.4,233122
11/09/2020,1456,118.4,118.47,118.3,118.47,162107
11/09/2020,1457,118.46,118.6,118.4,118.57,170844
11/09/2020,1458,118.58,118.59,118.47,118.5,131220
11/09/2020,1459,118.49,118.61,118.43,118.52,149594
11/09/2020,1500,118.54,118.56,118.42,118.47,172729
11/09/2020,1501,118.47,118.7,118.47,118.63,195046
11/09/2020,1502,118.63,118.68,118.58,118.64,205372
11/09/2020,1503,118.63,118.72,118.58,118.67,210281
11/09/2020,1504,118.67,118.83,118.65,118.81,253797
11/09/2020,1505,118.81,118.86,118.69,118.74,258513
11/09/2020,1506,118.76,118.89,118.58,118.86,314471
11/09/2020,1507,118.84,118.94,118.69,118.75,228511
11/09/2020,1508,118.76,118.86,118.6,118.68,211418
11/09/2020,1509,118.68,118.72,118.6,118.65,165093
11/09/2020,1510,118.65,118.71,118.47,118.65,256787
11/09/2020,1511,118.64,118.69,118.47,118.49,170546
11/09/2020,1512,118.48,118.67,118.46,118.59,169859
11/09/2020,1513,118.58,118.62,118.5,118.52,146999
11/09/2020,1514,118.53,118.59,118.45,118.53,162399
11/09/2020,1515,118.53,118.69,118.53,118.65,206148
11/09/2020,1516,118.65,118.84,118.65,118.79,247066
11/09/2020,1517,118.78,118.81,118.68,118.76,232368
11/09/2020,1518,118.77,118.83,118.75,118.76,165779
11/09/2020,1519,118.76,118.8,118.57,118.66,214467
11/09/2020,1520,118.65,118.67,118.29,118.38,329018
11/09/2020,1521,118.38,118.43,118.26,118.31,236353
11/09/2020,1522,118.32,118.44,118.31,118.4,224931
11/09/2020,1523,118.4,118.41,118.2,118.3,300900
11/09/2020,1524,118.3,118.36,118.2,118.32,252280
11/09/2020,1525,118.32,118.37,118.25,118.33,189468
11/09/2020,1526,118.35,118.38,118.12,118.18,251290
11/09/2020,1527,118.18,118.26,118.15,118.2,247135
11/09/2020,1528,118.2,118.21,118.05,118.06,212562
11/09/2020,1529,118.07,118.09,117.92,118.03,676633
11/09/2020,1530,118.04,118.3,118.04,118.19,362163
11/09/2020,1531,118.19,118.45,118.18,118.32,281554
11/09/2020,1532,118.33,118.39,118.26,118.34,221210
11/09/2020,1533,118.33,118.33,118.01,118.09,347564
11/09/2020,1534,118.09,118.19,118.01,118.07,295695
11/09/2020,1535,118.05,118.13,117.97,118.05,337209
11/09/2020,1536,118.05,118.08,117.86,117.97,362916
11/09/2020,1537,117.97,117.98,117.84,117.89,280799
11/09/2020,1538,117.9,118.02,117.88,118,281054
11/09/2020,1539,118.01,118.16,117.94,118.16,279017
11/09/2020,1540,118.17,118.18,117.99,118.11,286633
11/09/2020,1541,118.11,118.12,117.93,117.96,237949
11/09/2020,1542,117.96,118.01,117.91,117.93,201948
11/09/2020,1543,117.93,118,117.85,117.88,250860
11/09/2020,1544,117.88,118.16,117.8,118.12,364999
11/09/2020,1545,118.11,118.21,117.96,118.01,334789
11/09/2020,1546,118,118.01,117.86,117.9,200555
11/09/2020,1547,117.9,117.93,117.83,117.91,295904
11/09/2020,1548,117.91,117.94,117.8,117.8,377273
11/09/2020,1549,117.82,117.86,117.72,117.8,351669
11/09/2020,1550,117.8,117.8,117.46,117.55,619567
11/09/2020,1551,117.55,117.56,117.1,117.13,673518
11/09/2020,1552,117.12,117.32,116.88,117.3,798740
11/09/2020,1553,117.29,117.35,117.16,117.22,522659
11/09/2020,1554,117.22,117.26,116.79,116.86,711803
11/09/2020,1555,116.87,116.96,116.5,116.53,914977
11/09/2020,1556,116.53,116.65,116.4,116.43,780092
11/09/2020,1557,116.44,116.72,116.3,116.71,972525
11/09/2020,1558,116.71,117.1,116.53,116.77,1022186
11/09/2020,1559,116.76,116.78,116.05,116.32,2707237
11/10/2020,0930,115.56,115.87,115.36,115.85,2107596
11/10/2020,0931,115.84,116.46,115.81,116.44,813527
11/10/2020,0932,116.43,116.79,116.4,116.78,783381
11/10/2020,0933,116.79,117.36,116.76,117.36,845440
11/10/2020,0934,117.35,117.54,117.3,117.36,621773
11/10/2020,0935,117.35,117.59,116.53,116.58,1058493
11/10/2020,0936,116.58,117.02,116.56,116.73,559462
11/10/2020,0937,116.73,116.94,116.64,116.86,338244
11/10/2020,0938,116.87,117.01,116.79,116.9,356976
11/10/2020,0939,116.9,117.17,116.73,116.78,426631
11/10/2020,0940,116.79,116.82,116.33,116.35,507058
11/10/2020,0941,116.35,116.63,116.35,116.55,408788
11/10/2020,0942,116.57,117.06,116.4,117,500742
11/10/2020,0943,117.01,117.2,116.97,117.14,339848
11/10/2020,0944,117.13,117.19,116.8,116.9,373997
11/10/2020,0945,116.9,116.9,116.59,116.61,341225
11/10/2020,0946,116.61,116.77,116.47,116.52,285012
11/10/2020,0947,116.53,116.62,116.29,116.29,316653
11/10/2020,0948,116.28,116.46,116.28,116.39,277291
11/10/2020,0949,116.4,116.69,116.39,116.67,361479
11/10/2020,0950,116.67,116.78,116.51,116.69,321165
11/10/2020,0951,116.71,116.8,116.61,116.73,235174
11/10/2020,0952,116.73,116.74,116.5,116.59,266837
11/10/2020,0953,116.6,116.63,116.42,116.57,302344
11/10/2020,0954,116.56,116.56,116.16,116.17,341048
11/10/2020,0955,116.16,116.2,115.89,116,609983
11/10/2020,0956,116.01,116.25,115.96,116.08,416659
11/10/2020,0957,116.08,116.11,115.85,115.97,359405
11/10/2020,0958,115.97,116.06,115.79,115.88,388375
11/10/2020,0959,115.89,115.93,115.75,115.81,303365
11/10/2020,1000,115.8,115.81,115.55,115.59,365668
11/10/2020,1001,115.59,115.75,115.54,115.59,281605
11/10/2020,1002,115.58,115.79,115.57,115.79,267625
11/10/2020,1003,115.8,116.08,115.77,116.07,378527
11/10/2020,1004,116.07,116.52,116.07,116.5,512007
11/10/2020,1005,116.51,116.62,116.36,116.5,482299
11/10/2020,1006,116.5,116.52,116.31,116.45,244450
11/10/2020,1007,116.47,116.54,116.23,116.28,311752
11/10/2020,1008,116.28,116.34,116.15,116.26,255556
11/10/2020,1009,116.25,116.75,116.25,116.73,375466
11/10/2020,1010,116.74,116.94,116.67,116.76,406529
11/10/2020,1011,116.74,116.76,116.38,116.45,308762
11/10/2020,1012,116.46,116.54,116.33,116.49,271943
11/10/2020,1013,116.49,116.62,116.36,116.54,268493
11/10/2020,1014,116.54,116.57,116.36,116.38,275043
11/10/2020,1015,116.39,116.62,116.29,116.5,326981
11/10/2020,1016,116.5,116.52,116.12,116.26,393053
11/10/2020,1017,116.26,116.35,116.19,116.31,207451
11/10/2020,1018,116.33,116.39,116.18,116.34,235547
11/10/2020,1019,116.33,116.42,116.22,116.31,210497
11/10/2020,1020,116.3,116.4,116.13,116.26,267368
11/10/2020,1021,116.26,116.28,115.98,116.08,315372
11/10/2020,1022,116.08,116.11,115.88,115.98,297690
11/10/2020,1023,115.98,116.16,115.96,116.14,220068
11/10/2020,1024,116.13,116.21,115.89,115.93,269088
11/10/2020,1025,115.93,116.03,115.82,115.9,259372
11/10/2020,1026,115.91,115.97,115.74,115.81,264801
11/10/2020,1027,115.81,115.82,115.63,115.66,258511
11/10/2020,1028,115.68,115.73,115.6,115.65,212516
11/10/2020,1029,115.65,115.71,115.47,115.49,331850
11/10/2020,1030,115.48,115.82,115.47,115.75,313281
11/10/2020,1031,115.75,115.75,115.61,115.67,244936
11/10/2020,1032,115.68,115.69,115.44,115.46,331812
11/10/2020,1033,115.46,115.49,115.27,115.33,312720
11/10/2020,1034,115.33,115.35,115.06,115.07,377844
11/10/2020,1035,115.08,115.3,114.54,114.66,947802
11/10/2020,1036,114.66,114.98,114.64,114.74,506245
11/10/2020,1037,114.76,114.83,114.44,114.52,455852
11/10/2020,1038,114.52,114.58,114.28,114.31,337987
11/10/2020,1039,114.31,114.58,114.29,114.58,355646
11/10/2020,1040,114.56,114.87,114.41,114.76,429324
11/10/2020,1041,114.76,114.76,114.47,114.5,276315
11/10/2020,1042,114.51,114.51,114.13,114.3,450860
11/10/2020,1043,114.29,114.5,114.19,114.2,360389
11/10/2020,1044,114.19,114.42,114.14,114.41,321249
11/10/2020,1045,114.4,114.6,114.31,114.34,391593
11/10/2020,1046,114.35,114.49,114.26,114.46,248991
11/10/2020,1047,114.46,114.59,114.3,114.56,306613
11/10/2020,1048,114.56,114.57,114.28,114.52,300893
11/10/2020,1049,114.53,114.92,114.44,114.88,373984
11/10/2020,1050,114.89,115.23,114.71,115.16,369147
11/10/2020,1051,115.16,115.29,114.97,115.13,332978
11/10/2020,1052,115.13,115.19,115.03,115.19,209639
11/10/2020,1053,115.19,115.19,115,115.07,214852
11/10/2020,1054,115.05,115.2,115,115.17,190787
11/10/2020,1055,115.14,115.22,115,115.14,170952
11/10/2020,1056,115.13,115.16,115,115.05,191954
11/10/2020,1057,115.04,115.09,114.91,114.95,203063
11/10/2020,1058,114.96,115.18,114.96,115.16,317184
11/10/2020,1059,115.16,115.16,114.87,115,256309
11/10/2020,1100,115,115.14,114.9,115.13,198510
11/10/2020,1101,115.13,115.29,115.12,115.26,309775
11/10/2020,1102,115.26,115.26,115.11,115.16,198545
11/10/2020,1103,115.15,115.29,115.14,115.23,160134
11/10/2020,1104,115.23,115.44,115.22,115.42,281316
11/10/2020,1105,115.43,115.62,115.4,115.55,307641
11/10/2020,1106,115.56,115.7,115.51,115.52,289615
11/10/2020,1107,115.52,115.53,115.38,115.47,219038
11/10/2020,1108,115.47,115.68,115.47,115.68,173022
11/10/2020,1109,115.68,115.82,115.66,115.72,282411
11/10/2020,1110,115.71,115.89,115.67,115.74,198683
11/10/2020,1111,115.75,115.96,115.74,115.85,219791
11/10/2020,1112,115.84,116.09,115.84,116.02,295370
11/10/2020,1113,116.01,116.06,115.93,116.03,246525
11/10/2020,1114,116.03,116.05,115.88,115.96,175943
11/10/2020,1115,115.96,115.98,115.72,115.83,217739
11/10/2020,1116,115.82,115.82,115.63,115.7,256475
11/10/2020,1117,115.7,115.73,115.52,115.59,228573
11/10/2020,1118,115.59,115.67,115.34,115.42,230863
11/10/2020,1119,115.43,115.67,115.42,115.58,177355
11/10/2020,1120,115.57,115.7,115.51,115.64,199163
11/10/2020,1121,115.64,115.69,115.43,115.44,228329
11/10/2020,1122,115.44,115.6,115.39,115.58,142657
11/10/2020,1123,115.59,115.82,115.51,115.77,205395
11/10/2020,1124,115.77,115.93,115.77,115.9,228452
11/10/2020,1125,115.9,116.26,115.9,116.26,367916
11/10/2020,1126,116.26,116.48,116.23,116.44,355906
11/10/2020,1127,116.45,116.46,116.26,116.35,287320
11/10/2020,1128,116.36,116.55,116.3,116.53,329781
11/10/2020,1129,116.52,116.59,116.48,116.56,284186
11/10/2020,1130,116.56,116.66,116.47,116.5,290849
11/10/2020,1131,116.5,116.58,116.43,116.52,195031
11/10/2020,1132,116.53,116.74,116.53,116.71,269962
11/10/2020,1133,116.71,116.75,116.6,116.75,217190
11/10/2020,1134,116.75,116.77,116.44,116.46,255705
11/10/2020,1135,116.45,116.53,116.36,116.37,240140
11/10/2020,1136,116.37,116.56,116.31,116.52,184653
11/10/2020,1137,116.51,116.67,116.46,116.5,175410
11/10/2020,1138,116.49,116.56,116.43,116.52,139436
11/10/2020,1139,116.52,116.62,116.49,116.57,129832
11/10/2020,1140,116.58,116.8,116.57,116.76,202984
11/10/2020,1141,116.77,116.99,116.67,116.98,255852
11/10/2020,1142,116.99,117.2,116.92,117.17,381428
11/10/2020,1143,117.18,117.18,117.04,117.1,261069
11/10/2020,1144,117.09,117.2,117.06,117.15,196600
11/10/2020,1145,117.15,117.32,117.1,117.29,295963
11/10/2020,1146,117.29,117.33,117.18,117.24,226498
11/10/2020,1147,117.24,117.24,117.03,117.09,235268
11/10/2020,1148,117.09,117.2,116.99,117.18,225566
11/10/2020,1149,117.2,117.28,117.13,117.13,177866
